MONTH;REGION;COUNTRYOFRESIDENCE;ARRIVALS;HOTELNIGHTS
2022-09-01;Jura & Three-Lakes;United Arab Emirates;20;54
2022-09-01;Jura & Three-Lakes;Croatia;11;54
2022-09-01;Jura & Three-Lakes;Romania;16;30
2022-09-01;Jura & Three-Lakes;Russia;12;30
2022-09-01;Jura & Three-Lakes;Slovakia;6;13
2022-09-01;Jura & Three-Lakes;Slovenia;9;18
2022-09-01;Jura & Three-Lakes;Czechia;46;100
2022-09-01;Jura & Three-Lakes;Ukraine;24;29
2022-09-01;Jura & Three-Lakes;Serbia;9;11
2022-09-01;Vaud;Switzerland;85924;155263
2022-09-01;Vaud;Germany;5567;11069
2022-09-01;Vaud;France;11947;20388
2022-09-01;Vaud;Italy;2618;4986
2022-09-01;Vaud;Austria;618;1320
2022-09-01;Vaud;United Kingdom;4573;10124
2022-09-01;Vaud;Irland;237;552
2022-09-01;Vaud;Netherlands;1435;2992
2022-09-01;Vaud;Belgium;1374;3148
2022-09-01;Vaud;Luxembourg;302;629
2022-09-01;Vaud;Denmark;447;956
2022-09-01;Vaud;Sweden;265;578
2022-09-01;Vaud;Norway;231;638
2022-09-01;Vaud;Finland;198;518
2022-09-01;Vaud;Spain;1360;2949
2022-09-01;Vaud;Portugal;571;1348
2022-09-01;Vaud;Greece;231;853
2022-09-01;Vaud;Turkey;231;861
2022-09-01;Vaud;Other European countries;445;1187
2022-09-01;Vaud;Liechtenstein;46;108
2022-09-01;Vaud;Iceland;18;50
2022-09-01;Vaud;Poland;306;720
2022-09-01;Vaud;Hungary;148;340
2022-09-01;Vaud;Belarus;38;62
2022-09-01;Vaud;Bulgaria;112;298
2022-09-01;Vaud;Malta;39;83
2022-09-01;Vaud;Cyprus;76;176
2022-09-01;Vaud;Chile;27;110
2022-09-01;Vaud;United States;7853;17730
2022-09-01;Vaud;Canada;1058;2360
2022-09-01;Vaud;Mexico;285;667
2022-09-01;Vaud;Brazil;554;1690
2022-09-01;Vaud;Argentina;120;266
2022-09-01;Vaud;Other South American countries;181;429
2022-09-01;Vaud;Other Central American countries;127;461
2022-09-01;Vaud;Egypt;93;289
2022-09-01;Vaud;Other North African countries;246;1008
2022-09-01;Vaud;South Africa;103;249
2022-09-01;Vaud;Other African countries;235;1247
2022-09-01;Vaud;Bahrain;23;50
2022-09-01;Vaud;Israel;319;672
2022-09-01;Vaud;India;893;2215
2022-09-01;Vaud;Japan;272;584
2022-09-01;Vaud;Other South-East Asian countries;279;618
2022-09-01;Vaud;Qatar;55;183
2022-09-01;Vaud;Kuwait;438;1612
2022-09-01;Vaud;Australia;454;1063
2022-09-01;Vaud;China;589;1160
2022-09-01;Vaud;Hong Kong;93;199
2022-09-01;Vaud;Indonesia;174;334
2022-09-01;Vaud;South Korea;393;579
2022-09-01;Vaud;Malaysia;289;493
2022-09-01;Vaud;Philippines;58;201
2022-09-01;Vaud;New Zealand, Oceania;64;145
2022-09-01;Vaud;Singapore;338;683
2022-09-01;Vaud;Oman;29;65
2022-09-01;Vaud;Taiwan (Chinese Taipei);125;293
2022-09-01;Vaud;Thailand;543;1003
2022-09-01;Vaud;Other West Asian countries;241;840
2022-09-01;Vaud;Estonia;23;62
2022-09-01;Vaud;Latvia;18;44
2022-09-01;Vaud;Lithuania;41;69
2022-09-01;Vaud;Saudi Arabia;807;2524
2022-09-01;Vaud;United Arab Emirates;560;1495
2022-09-01;Vaud;Croatia;65;151
2022-09-01;Vaud;Romania;221;571
2022-09-01;Vaud;Russia;313;778
2022-09-01;Vaud;Slovakia;64;136
2022-09-01;Vaud;Slovenia;66;160
2022-09-01;Vaud;Czechia;272;845
2022-09-01;Vaud;Ukraine;235;568
2022-09-01;Vaud;Serbia;52;101
2022-09-01;Geneva;Switzerland;39536;73006
2022-09-01;Geneva;Germany;5734;10737
2022-09-01;Geneva;France;14850;23048
2022-09-01;Geneva;Italy;3574;6964
2022-09-01;Geneva;Austria;661;1251
2022-09-01;Geneva;United Kingdom;10849;20412
2022-09-01;Geneva;Irland;851;1705
2022-09-01;Geneva;Netherlands;1897;3834
2022-09-01;Geneva;Belgium;1884;3686
2022-09-01;Geneva;Luxembourg;431;769
2022-09-01;Geneva;Denmark;661;1287
2022-09-01;Geneva;Sweden;852;1761
2022-09-01;Geneva;Norway;449;1043
2022-09-01;Geneva;Finland;577;1209
2022-09-01;Geneva;Spain;4335;8148
2022-09-01;Geneva;Portugal;1587;2950
2022-09-01;Geneva;Greece;646;1660
2022-09-01;Geneva;Turkey;666;1494
2022-09-01;Geneva;Other European countries;693;1333
2022-09-01;Geneva;Liechtenstein;55;89
2022-09-01;Geneva;Iceland;79;191
2022-09-01;Geneva;Poland;711;1399
2022-09-01;Geneva;Hungary;354;785
2022-09-01;Geneva;Belarus;35;70
2022-09-01;Geneva;Bulgaria;274;648
2022-09-01;Geneva;Malta;133;302
2022-09-01;Geneva;Cyprus;137;372
2022-09-01;Geneva;Chile;184;465
2022-09-01;Geneva;United States;17472;35817
2022-09-01;Geneva;Canada;2618;5480
2022-09-01;Geneva;Mexico;883;2582
2022-09-01;Geneva;Brazil;1320;3261
2022-09-01;Geneva;Argentina;400;1013
2022-09-01;Geneva;Other South American countries;734;1930
2022-09-01;Geneva;Other Central American countries;546;1435
2022-09-01;Geneva;Egypt;437;1310
2022-09-01;Geneva;Other North African countries;823;2604
2022-09-01;Geneva;South Africa;327;1111
2022-09-01;Geneva;Other African countries;1348;5174
2022-09-01;Geneva;Bahrain;114;280
2022-09-01;Geneva;Israel;1808;3245
2022-09-01;Geneva;India;1583;4284
2022-09-01;Geneva;Japan;902;2560
2022-09-01;Geneva;Other South-East Asian countries;1353;3268
2022-09-01;Geneva;Qatar;330;1247
2022-09-01;Geneva;Kuwait;1261;3337
2022-09-01;Geneva;Australia;1409;3251
2022-09-01;Geneva;China;1068;2257
2022-09-01;Geneva;Hong Kong;175;432
2022-09-01;Geneva;Indonesia;363;804
2022-09-01;Geneva;South Korea;679;1637
2022-09-01;Geneva;Malaysia;628;1269
2022-09-01;Geneva;Philippines;371;1160
2022-09-01;Geneva;New Zealand, Oceania;329;858
2022-09-01;Geneva;Singapore;818;1902
2022-09-01;Geneva;Oman;184;588
2022-09-01;Geneva;Taiwan (Chinese Taipei);170;355
2022-09-01;Geneva;Thailand;509;1173
2022-09-01;Geneva;Other West Asian countries;1117;3151
2022-09-01;Geneva;Estonia;70;170
2022-09-01;Geneva;Latvia;92;243
2022-09-01;Geneva;Lithuania;128;251
2022-09-01;Geneva;Saudi Arabia;3754;9256
2022-09-01;Geneva;United Arab Emirates;1780;5324
2022-09-01;Geneva;Croatia;85;232
2022-09-01;Geneva;Romania;504;1173
2022-09-01;Geneva;Russia;752;1821
2022-09-01;Geneva;Slovakia;112;249
2022-09-01;Geneva;Slovenia;104;281
2022-09-01;Geneva;Czechia;464;989
2022-09-01;Geneva;Ukraine;604;1156
2022-09-01;Geneva;Serbia;108;257
2022-09-01;Valais;Switzerland;117231;219708
2022-09-01;Valais;Germany;10861;26031
2022-09-01;Valais;France;7467;11453
2022-09-01;Valais;Italy;1790;3837
2022-09-01;Valais;Austria;1265;2756
2022-09-01;Valais;United Kingdom;5304;11102
2022-09-01;Valais;Irland;289;540
2022-09-01;Valais;Netherlands;2434;5176
2022-09-01;Valais;Belgium;1351;4785
2022-09-01;Valais;Luxembourg;175;424
2022-09-01;Valais;Denmark;235;400
2022-09-01;Valais;Sweden;374;859
2022-09-01;Valais;Norway;359;922
2022-09-01;Valais;Finland;307;572
2022-09-01;Valais;Spain;1233;1949
2022-09-01;Valais;Portugal;250;415
2022-09-01;Valais;Greece;36;62
2022-09-01;Valais;Turkey;43;83
2022-09-01;Valais;Other European countries;168;303
2022-09-01;Valais;Liechtenstein;94;199
2022-09-01;Valais;Iceland;131;246
2022-09-01;Valais;Poland;457;771
2022-09-01;Valais;Hungary;128;320
2022-09-01;Valais;Belarus;24;49
2022-09-01;Valais;Bulgaria;35;98
2022-09-01;Valais;Malta;28;63
2022-09-01;Valais;Cyprus;5;8
2022-09-01;Valais;Chile;65;130
2022-09-01;Valais;United States;15303;28599
2022-09-01;Valais;Canada;1383;2936
2022-09-01;Valais;Mexico;193;300
2022-09-01;Valais;Brazil;401;792
2022-09-01;Valais;Argentina;66;108
2022-09-01;Valais;Other South American countries;125;210
2022-09-01;Valais;Other Central American countries;211;360
2022-09-01;Valais;Egypt;15;47
2022-09-01;Valais;Other North African countries;20;38
2022-09-01;Valais;South Africa;64;114
2022-09-01;Valais;Other African countries;161;297
2022-09-01;Valais;Bahrain;5;28
2022-09-01;Valais;Israel;644;1504
2022-09-01;Valais;India;866;1566
2022-09-01;Valais;Japan;822;1443
2022-09-01;Valais;Other South-East Asian countries;242;393
2022-09-01;Valais;Qatar;24;48
2022-09-01;Valais;Kuwait;63;213
2022-09-01;Valais;Australia;959;1771
2022-09-01;Valais;China;316;479
2022-09-01;Valais;Hong Kong;322;483
2022-09-01;Valais;Indonesia;263;421
2022-09-01;Valais;South Korea;1106;1559
2022-09-01;Valais;Malaysia;817;1253
2022-09-01;Valais;Philippines;87;167
2022-09-01;Valais;New Zealand, Oceania;92;146
2022-09-01;Valais;Singapore;823;1550
2022-09-01;Valais;Oman;6;16
2022-09-01;Valais;Taiwan (Chinese Taipei);388;628
2022-09-01;Valais;Thailand;1045;1456
2022-09-01;Valais;Other West Asian countries;76;125
2022-09-01;Valais;Estonia;16;31
2022-09-01;Valais;Latvia;37;79
2022-09-01;Valais;Lithuania;27;45
2022-09-01;Valais;Saudi Arabia;100;201
2022-09-01;Valais;United Arab Emirates;202;367
2022-09-01;Valais;Croatia;32;89
2022-09-01;Valais;Romania;158;280
2022-09-01;Valais;Russia;78;334
2022-09-01;Valais;Slovakia;58;84
2022-09-01;Valais;Slovenia;83;159
2022-09-01;Valais;Czechia;313;945
2022-09-01;Valais;Ukraine;123;178
2022-09-01;Valais;Serbia;9;15
2022-09-01;Ticino;Switzerland;89857;197493
2022-09-01;Ticino;Germany;13693;34184
2022-09-01;Ticino;France;2243;4159
2022-09-01;Ticino;Italy;7735;14260
2022-09-01;Ticino;Austria;899;1830
2022-09-01;Ticino;United Kingdom;1842;4155
2022-09-01;Ticino;Irland;141;296
2022-09-01;Ticino;Netherlands;3577;5665
2022-09-01;Ticino;Belgium;1116;1885
2022-09-01;Ticino;Luxembourg;441;1017
2022-09-01;Ticino;Denmark;356;726
2022-09-01;Ticino;Sweden;471;793
2022-09-01;Ticino;Norway;292;403
2022-09-01;Ticino;Finland;192;356
2022-09-01;Ticino;Spain;529;1155
2022-09-01;Ticino;Portugal;247;399
2022-09-01;Ticino;Greece;127;216
2022-09-01;Ticino;Turkey;111;285
2022-09-01;Ticino;Other European countries;160;278
2022-09-01;Ticino;Liechtenstein;190;394
2022-09-01;Ticino;Iceland;19;32
2022-09-01;Ticino;Poland;336;686
2022-09-01;Ticino;Hungary;205;400
2022-09-01;Ticino;Belarus;23;37
2022-09-01;Ticino;Bulgaria;51;99
2022-09-01;Ticino;Malta;64;171
2022-09-01;Ticino;Cyprus;44;129
2022-09-01;Ticino;Chile;40;68
2022-09-01;Ticino;United States;5534;11437
2022-09-01;Ticino;Canada;687;1325
2022-09-01;Ticino;Mexico;116;253
2022-09-01;Ticino;Brazil;456;868
2022-09-01;Ticino;Argentina;156;316
2022-09-01;Ticino;Other South American countries;127;232
2022-09-01;Ticino;Other Central American countries;109;263
2022-09-01;Ticino;Egypt;55;124
2022-09-01;Ticino;Other North African countries;69;120
2022-09-01;Ticino;South Africa;68;169
2022-09-01;Ticino;Other African countries;78;144
2022-09-01;Ticino;Bahrain;14;27
2022-09-01;Ticino;Israel;548;996
2022-09-01;Ticino;India;637;898
2022-09-01;Ticino;Japan;116;198
2022-09-01;Ticino;Other South-East Asian countries;146;265
2022-09-01;Ticino;Qatar;76;143
2022-09-01;Ticino;Kuwait;250;661
2022-09-01;Ticino;Australia;506;1047
2022-09-01;Ticino;China;202;388
2022-09-01;Ticino;Hong Kong;37;95
2022-09-01;Ticino;Indonesia;146;157
2022-09-01;Ticino;South Korea;48;80
2022-09-01;Ticino;Malaysia;116;175
2022-09-01;Ticino;Philippines;31;68
2022-09-01;Ticino;New Zealand, Oceania;68;165
2022-09-01;Ticino;Singapore;146;241
2022-09-01;Ticino;Oman;11;33
2022-09-01;Ticino;Taiwan (Chinese Taipei);30;46
2022-09-01;Ticino;Thailand;276;369
2022-09-01;Ticino;Other West Asian countries;159;277
2022-09-01;Ticino;Estonia;32;50
2022-09-01;Ticino;Latvia;58;84
2022-09-01;Ticino;Lithuania;58;81
2022-09-01;Ticino;Saudi Arabia;584;1192
2022-09-01;Ticino;United Arab Emirates;302;730
2022-09-01;Ticino;Croatia;70;127
2022-09-01;Ticino;Romania;273;547
2022-09-01;Ticino;Russia;225;409
2022-09-01;Ticino;Slovakia;73;114
2022-09-01;Ticino;Slovenia;102;185
2022-09-01;Ticino;Czechia;212;450
2022-09-01;Ticino;Ukraine;247;451
2022-09-01;Ticino;Serbia;43;87
2022-09-01;Fribourg Region;Switzerland;23947;35825
2022-09-01;Fribourg Region;Germany;1894;3085
2022-09-01;Fribourg Region;France;2179;3620
2022-09-01;Fribourg Region;Italy;418;691
2022-09-01;Fribourg Region;Austria;132;194
2022-09-01;Fribourg Region;United Kingdom;184;342
2022-09-01;Fribourg Region;Irland;9;9
2022-09-01;Fribourg Region;Netherlands;245;506
2022-09-01;Fribourg Region;Belgium;206;370
2022-09-01;Fribourg Region;Luxembourg;64;81
2022-09-01;Fribourg Region;Denmark;71;92
2022-09-01;Fribourg Region;Sweden;35;50
2022-09-01;Fribourg Region;Norway;47;51
2022-09-01;Fribourg Region;Finland;25;35
2022-09-01;Fribourg Region;Spain;402;620
2022-09-01;Fribourg Region;Portugal;108;200
2022-09-01;Fribourg Region;Greece;7;39
2022-09-01;Fribourg Region;Turkey;9;14
2022-09-01;Fribourg Region;Other European countries;104;132
2022-09-01;Fribourg Region;Liechtenstein;29;29
2022-09-01;Fribourg Region;Iceland;0;0
2022-09-01;Fribourg Region;Poland;57;77
2022-09-01;Fribourg Region;Hungary;12;17
2022-09-01;Fribourg Region;Belarus;9;10
2022-09-01;Fribourg Region;Bulgaria;22;39
2022-09-01;Fribourg Region;Malta;5;12
2022-09-01;Fribourg Region;Cyprus;2;10
2022-09-01;Fribourg Region;Chile;1;1
2022-09-01;Fribourg Region;United States;502;1080
2022-09-01;Fribourg Region;Canada;107;196
2022-09-01;Fribourg Region;Mexico;10;14
2022-09-01;Fribourg Region;Brazil;65;119
2022-09-01;Fribourg Region;Argentina;24;68
2022-09-01;Fribourg Region;Other South American countries;12;15
2022-09-01;Fribourg Region;Other Central American countries;9;15
2022-09-01;Fribourg Region;Egypt;0;0
2022-09-01;Fribourg Region;Other North African countries;3;3
2022-09-01;Fribourg Region;South Africa;2;8
2022-09-01;Fribourg Region;Other African countries;16;21
2022-09-01;Fribourg Region;Bahrain;0;0
2022-09-01;Fribourg Region;Israel;98;144
2022-09-01;Fribourg Region;India;64;167
2022-09-01;Fribourg Region;Japan;28;46
2022-09-01;Fribourg Region;Other South-East Asian countries;20;36
2022-09-01;Fribourg Region;Qatar;2;2
2022-09-01;Fribourg Region;Kuwait;0;0
2022-09-01;Fribourg Region;Australia;25;33
2022-09-01;Fribourg Region;China;18;22
2022-09-01;Fribourg Region;Hong Kong;11;11
2022-09-01;Fribourg Region;Indonesia;4;4
2022-09-01;Fribourg Region;South Korea;5;14
2022-09-01;Fribourg Region;Malaysia;42;55
2022-09-01;Fribourg Region;Philippines;5;25
2022-09-01;Fribourg Region;New Zealand, Oceania;0;0
2022-09-01;Fribourg Region;Singapore;16;20
2022-09-01;Fribourg Region;Oman;4;4
2022-09-01;Fribourg Region;Taiwan (Chinese Taipei);2;2
2022-09-01;Fribourg Region;Thailand;29;32
2022-09-01;Fribourg Region;Other West Asian countries;1;1
2022-09-01;Fribourg Region;Estonia;3;5
2022-09-01;Fribourg Region;Latvia;6;6
2022-09-01;Fribourg Region;Lithuania;3;6
2022-09-01;Fribourg Region;Saudi Arabia;9;13
2022-09-01;Fribourg Region;United Arab Emirates;34;39
2022-09-01;Fribourg Region;Croatia;1;8
2022-09-01;Fribourg Region;Romania;36;74
2022-09-01;Fribourg Region;Russia;10;17
2022-09-01;Fribourg Region;Slovakia;14;40
2022-09-01;Fribourg Region;Slovenia;5;7
2022-09-01;Fribourg Region;Czechia;93;207
2022-09-01;Fribourg Region;Ukraine;25;31
2022-09-01;Fribourg Region;Serbia;4;4
2022-09-01;Aargau and Solothurn Region;Switzerland;37456;65156
2022-09-01;Aargau and Solothurn Region;Germany;6246;13149
2022-09-01;Aargau and Solothurn Region;France;924;1695
2022-09-01;Aargau and Solothurn Region;Italy;1262;2513
2022-09-01;Aargau and Solothurn Region;Austria;856;1695
2022-09-01;Aargau and Solothurn Region;United Kingdom;509;1184
2022-09-01;Aargau and Solothurn Region;Irland;60;130
2022-09-01;Aargau and Solothurn Region;Netherlands;1372;2053
2022-09-01;Aargau and Solothurn Region;Belgium;445;678
2022-09-01;Aargau and Solothurn Region;Luxembourg;160;287
2022-09-01;Aargau and Solothurn Region;Denmark;119;289
2022-09-01;Aargau and Solothurn Region;Sweden;136;336
2022-09-01;Aargau and Solothurn Region;Norway;81;183
2022-09-01;Aargau and Solothurn Region;Finland;59;113
2022-09-01;Aargau and Solothurn Region;Spain;436;866
2022-09-01;Aargau and Solothurn Region;Portugal;90;298
2022-09-01;Aargau and Solothurn Region;Greece;16;44
2022-09-01;Aargau and Solothurn Region;Turkey;102;341
2022-09-01;Aargau and Solothurn Region;Other European countries;229;337
2022-09-01;Aargau and Solothurn Region;Liechtenstein;60;99
2022-09-01;Aargau and Solothurn Region;Iceland;9;10
2022-09-01;Aargau and Solothurn Region;Poland;254;1234
2022-09-01;Aargau and Solothurn Region;Hungary;84;444
2022-09-01;Aargau and Solothurn Region;Belarus;3;5
2022-09-01;Aargau and Solothurn Region;Bulgaria;40;248
2022-09-01;Aargau and Solothurn Region;Malta;9;20
2022-09-01;Aargau and Solothurn Region;Cyprus;2;7
2022-09-01;Aargau and Solothurn Region;Chile;11;39
2022-09-01;Aargau and Solothurn Region;United States;941;2152
2022-09-01;Aargau and Solothurn Region;Canada;114;336
2022-09-01;Aargau and Solothurn Region;Mexico;43;165
2022-09-01;Aargau and Solothurn Region;Brazil;49;144
2022-09-01;Aargau and Solothurn Region;Argentina;12;66
2022-09-01;Aargau and Solothurn Region;Other South American countries;23;59
2022-09-01;Aargau and Solothurn Region;Other Central American countries;14;57
2022-09-01;Aargau and Solothurn Region;Egypt;392;576
2022-09-01;Aargau and Solothurn Region;Other North African countries;22;79
2022-09-01;Aargau and Solothurn Region;South Africa;21;83
2022-09-01;Aargau and Solothurn Region;Other African countries;115;225
2022-09-01;Aargau and Solothurn Region;Bahrain;1;11
2022-09-01;Aargau and Solothurn Region;Israel;107;288
2022-09-01;Aargau and Solothurn Region;India;415;1073
2022-09-01;Aargau and Solothurn Region;Japan;96;360
2022-09-01;Aargau and Solothurn Region;Other South-East Asian countries;101;220
2022-09-01;Aargau and Solothurn Region;Qatar;8;10
2022-09-01;Aargau and Solothurn Region;Kuwait;22;24
2022-09-01;Aargau and Solothurn Region;Australia;114;330
2022-09-01;Aargau and Solothurn Region;China;206;308
2022-09-01;Aargau and Solothurn Region;Hong Kong;12;18
2022-09-01;Aargau and Solothurn Region;Indonesia;119;134
2022-09-01;Aargau and Solothurn Region;South Korea;138;206
2022-09-01;Aargau and Solothurn Region;Malaysia;30;53
2022-09-01;Aargau and Solothurn Region;Philippines;3;4
2022-09-01;Aargau and Solothurn Region;New Zealand, Oceania;21;36
2022-09-01;Aargau and Solothurn Region;Singapore;25;68
2022-09-01;Aargau and Solothurn Region;Oman;5;30
2022-09-01;Aargau and Solothurn Region;Taiwan (Chinese Taipei);11;15
2022-09-01;Aargau and Solothurn Region;Thailand;29;60
2022-09-01;Aargau and Solothurn Region;Other West Asian countries;30;111
2022-09-01;Aargau and Solothurn Region;Estonia;6;12
2022-09-01;Aargau and Solothurn Region;Latvia;23;56
2022-09-01;Aargau and Solothurn Region;Lithuania;23;186
2022-09-01;Aargau and Solothurn Region;Saudi Arabia;50;121
2022-09-01;Aargau and Solothurn Region;United Arab Emirates;56;96
2022-09-01;Aargau and Solothurn Region;Croatia;50;205
2022-09-01;Aargau and Solothurn Region;Romania;131;367
2022-09-01;Aargau and Solothurn Region;Russia;38;186
2022-09-01;Aargau and Solothurn Region;Slovakia;55;215
2022-09-01;Aargau and Solothurn Region;Slovenia;60;136
2022-09-01;Aargau and Solothurn Region;Czechia;123;328
2022-09-01;Aargau and Solothurn Region;Ukraine;67;117
2022-09-01;Aargau and Solothurn Region;Serbia;81;133
2022-10-01;Graubünden;Switzerland;125215;296792
2022-10-01;Graubünden;Germany;9517;26147
2022-10-01;Graubünden;France;733;1479
2022-10-01;Graubünden;Italy;2731;4695
2022-10-01;Graubünden;Austria;1112;2727
2022-10-01;Graubünden;United Kingdom;1268;3107
2022-10-01;Graubünden;Irland;60;82
2022-10-01;Graubünden;Netherlands;1078;3542
2022-10-01;Graubünden;Belgium;416;1167
2022-10-01;Graubünden;Luxembourg;65;200
2022-10-01;Graubünden;Denmark;211;373
2022-10-01;Graubünden;Sweden;290;578
2022-10-01;Graubünden;Norway;109;219
2022-10-01;Graubünden;Finland;140;309
2022-10-01;Graubünden;Spain;253;385
2022-10-01;Graubünden;Portugal;112;263
2022-10-01;Graubünden;Greece;80;173
2022-10-01;Graubünden;Turkey;50;94
2022-10-01;Graubünden;Other European countries;237;625
2022-10-01;Graubünden;Liechtenstein;206;377
2022-10-01;Graubünden;Iceland;25;95
2022-10-01;Graubünden;Poland;256;816
2022-10-01;Graubünden;Hungary;87;269
2022-10-01;Graubünden;Belarus;14;19
2022-10-01;Graubünden;Bulgaria;23;43
2022-10-01;Graubünden;Malta;10;12
2022-10-01;Graubünden;Cyprus;6;17
2022-10-01;Graubünden;Chile;34;64
2022-10-01;Graubünden;United States;2415;4187
2022-10-01;Graubünden;Canada;265;434
2022-10-01;Graubünden;Mexico;115;176
2022-10-01;Graubünden;Brazil;361;517
2022-10-01;Graubünden;Argentina;56;95
2022-10-01;Graubünden;Other South American countries;64;104
2022-10-01;Graubünden;Other Central American countries;85;166
2022-10-01;Graubünden;Egypt;7;16
2022-10-01;Graubünden;Other North African countries;14;51
2022-10-01;Graubünden;South Africa;42;69
2022-10-01;Graubünden;Other African countries;29;49
2022-10-01;Graubünden;Bahrain;2;2
2022-10-01;Graubünden;Israel;207;360
